AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
43900,"Spartanburg, SC",4,SC,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,130,9.2,0.765,0.51,,,45.60,"94,840",3.0,29.86,32.71,41.66,57.07,65.64,"62,100","68,050","86,650","118,700","136,520",,
44060,"Spokane-Spokane Valley, WA",4,WA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,140,15.0,0.551,0.36,,,60.37,"125,570",4.1,33.75,46.30,58.74,75.15,83.30,"70,210","96,310","122,170","156,310","173,260",,
44100,"Springfield, IL",4,IL,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,60,5.8,0.611,0.40,,,47.38,"98,550",2.3,28.91,35.00,46.26,58.37,71.73,"60,120","72,800","96,220","121,400","149,190",,
44140,"Springfield, MA",4,MA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,260,18.2,1.328,0.88,,,61.82,"128,580",5.1,36.26,45.18,59.52,74.35,91.94,"75,410","93,980","123,810","154,640","191,230",,
44180,"Springfield, MO",4,MO,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,180,9.7,0.796,0.53,,,38.46,"79,990",3.1,21.00,26.09,35.58,44.57,58.41,"43,670","54,280","74,010","92,700","121,490",,
44300,"State College, PA",4,PA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,40,25.4,0.593,0.39,,,46.88,"97,500",5.0,31.50,35.20,41.04,58.64,71.59,"65,510","73,220","85,370","121,960","148,910",,
44700,"Stockton-Lodi, CA",4,CA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,100,14.8,0.355,0.23,,,55.21,"114,830",3.5,33.11,39.00,54.43,64.46,88.75,"68,860","81,130","113,220","134,080","184,610",,
45060,"Syracuse, NY",4,NY,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,310,8.0,1.059,0.70,,,49.66,"103,290",4.2,29.02,35.39,47.61,60.57,78.33,"60,360","73,610","99,020","125,980","162,930",,
45220,"Tallahassee, FL",4,FL,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,180,10.6,0.974,0.64,,,43.74,"90,970",5.7,23.71,25.06,37.78,56.01,73.06,"49,310","52,130","78,580","116,490","151,960",,
45300,"Tampa-St. Petersburg-Clearwater, FL",4,FL,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"1,640",7.3,1.140,0.75,,,56.44,"117,400",2.1,28.56,39.88,53.99,63.60,78.35,"59,410","82,960","112,310","132,290","162,980",,
45460,"Terre Haute, IN",4,IN,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,40,49.7,0.570,0.38,,,36.37,"75,660",2.5,22.65,28.81,31.85,40.02,45.83,"47,110","59,920","66,250","83,250","95,320",,
45780,"Toledo, OH",4,OH,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,160,8.0,0.553,0.37,,,41.59,"86,510",2.0,17.55,25.36,37.44,50.38,70.89,"36,510","52,750","77,870","104,800","147,450",,
45900,"Traverse City, MI",4,MI,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,50,25.1,0.710,0.47,,,35.92,"74,720",11.5,23.26,25.55,30.76,41.45,59.42,"48,370","53,140","63,980","86,220","123,590",,
45940,"Trenton-Princeton, NJ",4,NJ,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,370,7.5,1.540,1.02,,,63.40,"131,860",2.0,36.20,47.08,62.78,77.08,93.15,"75,290","97,920","130,590","160,320","193,750",,
46060,"Tucson, AZ",4,AZ,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,360,15.6,0.941,0.62,,,45.96,"95,600",4.3,30.26,31.84,40.35,54.07,71.31,"62,940","66,220","83,930","112,460","148,320",,
46140,"Tulsa, OK",4,OK,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,690,8.4,1.511,1.00,,,43.61,"90,700",6.4,27.73,36.49,38.92,49.40,70.91,"57,680","75,910","80,950","102,750","147,490",,
46340,"Tyler, TX",4,TX,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,80,10.3,0.685,0.45,,,46.63,"96,990",2.6,27.59,32.76,43.23,59.44,71.17,"57,380","68,130","89,920","123,640","148,040",,
46520,"Urban Honolulu, HI",4,HI,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,220,16.3,0.489,0.32,,,59.74,"124,260",5.9,40.00,42.91,59.59,75.26,82.76,"83,200","89,240","123,950","156,540","172,150",,
46540,"Utica-Rome, NY",4,NY,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,110,8.5,0.957,0.63,,,44.61,"92,780",3.1,23.24,24.98,37.28,54.73,79.17,"48,330","51,960","77,530","113,830","164,660",,
46700,"Vallejo, CA",4,CA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,70,9.6,0.474,0.31,,,56.56,"117,650",3.3,27.65,40.08,56.82,64.96,80.46,"57,500","83,370","118,180","135,130","167,370",,
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4,VA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,610,8.9,0.802,0.53,,,53.37,"111,010",2.8,30.43,38.45,51.37,62.19,79.57,"63,300","79,970","106,850","129,350","165,500",,
47300,"Visalia, CA",4,CA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,50,20.9,0.274,0.18,,,48.67,"101,240",3.0,22.38,31.38,40.22,59.40,81.64,"46,560","65,270","83,650","123,550","169,820",,
47380,"Waco, TX",4,TX,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,90,9.0,0.719,0.47,,,46.97,"97,700",2.6,26.03,34.70,45.45,55.73,75.31,"54,130","72,170","94,540","115,920","156,640",,
47580,"Warner Robins, GA",4,GA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,80,15.9,1.067,0.70,,,43.68,"90,850",5.9,25.00,36.97,38.37,52.72,62.76,"52,000","76,890","79,810","109,650","130,540",,
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,DC,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"8,530",5.6,2.735,1.81,,,69.07,"143,670",2.2,40.76,48.13,65.00,87.62,100.29,"84,780","100,110","135,190","182,240","208,600",,
47930,"Waterbury-Shelton, CT",4,CT,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,170,12.1,1.084,0.72,,,39.31,"81,770",7.9,18.35,18.35,27.60,60.65,81.48,"38,170","38,170","57,410","126,160","169,480",,
47940,"Waterloo-Cedar Falls, IA",4,IA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,70,20.1,0.852,0.56,,,43.70,"90,900",5.6,25.77,31.00,39.32,51.32,65.93,"53,590","64,470","81,780","106,750","137,130",,
48140,"Wausau, WI",4,WI,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,60,3.4,0.923,0.61,,,49.69,"103,360",3.5,33.34,36.13,48.12,59.46,79.46,"69,340","75,150","100,090","123,670","165,280",,
48620,"Wichita, KS",4,KS,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,60,14.5,0.184,0.12,,,47.28,"98,350",4.0,33.01,38.00,44.11,57.00,62.05,"68,660","79,030","91,740","118,550","129,060",,
48660,"Wichita Falls, TX",4,TX,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,30,15.2,0.545,0.36,,,43.49,"90,450",5.9,19.26,34.21,36.67,55.61,66.45,"40,050","71,160","76,260","115,660","138,210",,
48900,"Wilmington, NC",4,NC,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,150,13.8,0.809,0.53,,,51.75,"107,640",7.0,28.50,36.35,46.48,59.16,80.36,"59,280","75,600","96,670","123,060","167,140",,
49180,"Winston-Salem, NC",4,NC,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,260,11.7,0.948,0.63,,,50.53,"105,100",5.1,24.81,34.91,47.02,64.29,75.94,"51,610","72,620","97,810","133,730","157,960",,
49340,"Worcester, MA",4,MA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,460,9.2,1.298,0.86,,,57.79,"120,190",3.1,32.98,40.79,57.75,71.02,89.93,"68,600","84,830","120,130","147,720","187,060",,
49620,"York-Hanover, PA",4,PA,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,130,23.8,0.699,0.46,,,46.97,"97,700",2.4,25.18,33.53,45.08,57.91,74.16,"52,380","69,740","93,770","120,440","154,250",,
49660,"Youngstown-Warren, OH",4,OH,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,50,17.0,0.287,0.19,,,39.39,"81,920",3.8,24.40,28.85,38.23,44.54,55.32,"50,750","60,000","79,530","92,650","115,060",,
49740,"Yuma, AZ",4,AZ,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,50,16.2,0.652,0.43,,,52.61,"109,430",8.9,30.74,37.59,48.32,58.89,73.62,"63,940","78,190","100,500","122,480","153,130",,
14500,"Boulder, CO",4,CO,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,650,7.4,3.338,2.20,,,71.43,"148,570",3.0,35.24,46.37,58.59,76.25,#,"73,300","96,440","121,870","158,590",#,,
17820,"Colorado Springs, CO",4,CO,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,470,22.1,1.479,0.98,,,56.07,"116,630",6.8,31.13,39.15,56.20,69.89,83.77,"64,740","81,430","116,900","145,380","174,230",,
19740,"Denver-Aurora-Centennial, CO",4,CO,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"4,940",8.4,3.051,2.02,,,55.55,"115,540",3.9,32.37,41.90,50.66,63.01,81.36,"67,330","87,160","105,380","131,050","169,220",,
22660,"Fort Collins-Loveland, CO",4,CO,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,230,42.8,1.318,0.87,,,54.27,"112,870",2.3,28.57,36.51,54.04,63.41,82.70,"59,420","75,940","112,400","131,900","172,010",,
24300,"Grand Junction, CO",4,CO,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,40,36.8,0.555,0.37,,,48.70,"101,290",3.1,28.13,32.89,45.87,60.58,76.92,"58,500","68,400","95,400","126,010","159,990",,
24540,"Greeley, CO",4,CO,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,90,16.8,0.746,0.49,,,57.27,"119,120",3.5,34.21,41.85,54.94,67.24,81.10,"71,170","87,040","114,270","139,870","168,680",,
10180,"Abilene, TX",4,TX,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,910",3.3,25.728,1.21,,,38.95,"81,010",1.0,29.14,34.55,37.44,45.63,47.64,"60,610","71,860","77,860","94,900","99,090",,
10380,"Aguadilla, PR",4,PR,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,710,5.2,14.624,0.69,,,16.93,"35,210",1.1,12.90,15.29,15.43,17.62,24.26,"26,830","31,800","32,090","36,640","50,470",,
10420,"Akron, OH",4,OH,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"7,950",1.3,24.829,1.17,,,40.65,"84,540",0.4,31.52,36.73,39.19,45.75,47.73,"65,560","76,390","81,520","95,160","99,280",,
10500,"Albany, GA",4,GA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,380",2.9,23.380,1.10,,,41.51,"86,350",0.8,31.31,32.51,41.61,48.97,52.54,"65,120","67,620","86,560","101,850","109,280",,
10540,"Albany, OR",4,OR,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,580,2.7,12.715,0.60,,,55.62,"115,700",0.8,43.90,49.36,51.92,64.42,64.42,"91,320","102,670","108,000","133,980","133,980",,
10580,"Albany-Schenectady-Troy, NY",4,NY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"10,020",1.6,22.623,1.06,,,46.63,"96,980",0.6,34.71,38.58,44.46,49.04,60.57,"72,190","80,240","92,470","102,010","125,980",,
10740,"Albuquerque, NM",4,NM,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"9,890",2.4,24.655,1.16,,,45.99,"95,660",0.6,38.32,40.07,43.07,50.35,58.10,"79,700","83,340","89,590","104,720","120,850",,
10780,"Alexandria, LA",4,LA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,160",2.2,36.388,1.71,,,39.30,"81,740",0.7,28.84,31.48,37.86,43.99,50.68,"59,980","65,470","78,740","91,490","105,410",,
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,PA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"10,510",1.5,28.407,1.33,,,44.56,"92,680",1.6,37.22,38.69,46.69,49.47,57.50,"77,420","80,460","97,110","102,890","119,600",,
11020,"Altoona, PA",4,PA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,560",2.0,26.898,1.26,,,40.30,"83,830",0.6,32.59,32.59,38.69,43.72,51.66,"67,790","67,790","80,460","90,940","107,450",,
11100,"Amarillo, TX",4,TX,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,830",2.8,23.132,1.09,,,42.11,"87,600",1.0,30.91,36.56,40.29,46.27,53.91,"64,300","76,040","83,810","96,240","112,130",,
11180,"Ames, IA",4,IA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,100",2.5,19.521,0.92,,,36.89,"76,730",0.6,30.14,32.74,35.06,42.73,44.25,"62,680","68,100","72,920","88,880","92,040",,
11200,"Amherst Town-Northampton, MA",4,MA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,360",4.8,19.399,0.91,,,48.15,"100,160",1.3,33.45,39.52,47.97,57.75,60.30,"69,580","82,190","99,780","120,120","125,420",,
11260,"Anchorage, AK",4,AK,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,570",1.8,26.156,1.23,,,54.49,"113,350",0.4,39.62,44.96,53.22,62.61,66.06,"82,410","93,510","110,690","130,230","137,400",,
11460,"Ann Arbor, MI",4,MI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"12,030",0.5,55.249,2.60,,,46.65,"97,030",1.1,38.64,40.30,45.22,48.05,61.16,"80,360","83,830","94,050","99,930","127,200",,
11500,"Anniston-Oxford, AL",4,AL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,050",2.3,24.267,1.14,,,34.01,"70,740",0.9,22.93,31.10,33.04,37.96,40.04,"47,700","64,690","68,720","78,950","83,270",,
11540,"Appleton, WI",4,WI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,040",2.4,16.431,0.77,,,41.37,"86,050",0.6,33.49,37.77,39.35,47.43,50.58,"69,650","78,560","81,850","98,650","105,210",,
11640,"Arecibo, PR",4,PR,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,030",5.3,29.358,1.38,,,17.15,"35,670",2.2,11.61,15.34,16.47,17.96,23.18,"24,150","31,920","34,250","37,360","48,220",,
11700,"Asheville, NC",4,NC,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,760",1.8,25.391,1.19,,,41.06,"85,410",0.6,30.18,36.48,38.81,46.36,53.30,"62,770","75,870","80,720","96,430","110,860",,
12020,"Athens-Clarke County, GA",4,GA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,180",1.6,22.845,1.07,,,40.42,"84,070",0.3,32.12,36.61,38.43,46.93,46.93,"66,820","76,150","79,940","97,620","97,620",,
12060,"Atlanta-Sandy Springs-Roswell, GA",4,GA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"54,370",2.0,18.931,0.89,,,46.46,"96,640",0.5,33.22,38.32,46.33,51.71,62.19,"69,100","79,700","96,370","107,550","129,340",,
12100,"Atlantic City-Hammonton, NJ",4,NJ,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,500",2.4,20.971,0.99,,,46.42,"96,560",0.4,37.90,40.97,47.92,51.99,56.61,"78,820","85,220","99,680","108,140","117,750",,
12220,"Auburn-Opelika, AL",4,AL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,350",2.6,18.843,0.89,,,40.49,"84,220",0.6,30.43,31.80,37.37,40.25,62.11,"63,300","66,140","77,720","83,730","129,190",,
12260,"Augusta-Richmond County, GA-SC",4,GA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"7,010",1.4,30.509,1.43,,,42.15,"87,660",0.7,31.01,35.20,40.45,46.51,55.31,"64,500","73,210","84,130","96,740","115,030",,
12420,"Austin-Round Rock-San Marcos, TX",4,TX,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"18,420",1.8,14.617,0.69,,,44.74,"93,060",0.7,30.87,37.57,45.63,49.44,59.05,"64,210","78,150","94,900","102,840","122,820",,
12540,"Bakersfield-Delano, CA",4,CA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"5,410",1.5,16.152,0.76,,,62.99,"131,030",0.7,44.87,50.50,61.30,75.17,87.34,"93,340","105,040","127,510","156,360","181,660",,
12580,"Baltimore-Columbia-Towson, MD",4,MD,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"29,030",1.7,21.655,1.02,,,46.70,"97,130",0.5,36.45,39.25,46.70,51.17,58.88,"75,810","81,630","97,140","106,430","122,470",,
12620,"Bangor, ME",4,ME,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,130",2.7,29.717,1.40,,,41.97,"87,300",1.0,33.29,37.74,41.76,47.27,50.25,"69,240","78,500","86,860","98,320","104,520",,
12700,"Barnstable Town, MA",4,MA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,910",3.9,20.440,0.96,,,51.01,"106,110",0.9,36.39,38.67,47.68,63.94,72.10,"75,680","80,430","99,170","132,990","149,980",,
12940,"Baton Rouge, LA",4,LA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"7,930",1.9,19.675,0.92,,,38.68,"80,450",0.6,30.51,30.99,37.60,39.69,47.84,"63,450","64,460","78,210","82,550","99,520",,
12980,"Battle Creek, MI",4,MI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,320",1.4,24.528,1.15,,,45.59,"94,830",0.3,36.37,38.41,46.04,49.50,58.64,"75,650","79,880","95,750","102,960","121,960",,
13020,"Bay City, MI",4,MI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,840,4.1,25.175,1.18,,,42.99,"89,410",1.1,31.50,37.20,42.15,50.71,50.71,"65,510","77,370","87,670","105,490","105,490",,
13140,"Beaumont-Port Arthur, TX",4,TX,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,880",2.3,18.105,0.85,,,40.66,"84,570",0.9,29.65,32.22,39.03,46.39,50.92,"61,670","67,020","81,190","96,480","105,920",,
13220,"Beckley, WV",4,WV,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,290",2.7,30.250,1.42,,,36.91,"76,780",1.1,19.50,30.04,37.95,42.36,49.67,"40,560","62,470","78,930","88,100","103,310",,
13380,"Bellingham, WA",4,WA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,670",1.5,18.345,0.86,,,53.17,"110,580",0.8,40.54,46.71,48.84,59.13,71.81,"84,310","97,160","101,580","122,990","149,370",,
13460,"Bend, OR",4,OR,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,290",1.7,21.333,1.00,,,59.28,"123,300",0.5,44.54,51.59,62.57,62.57,73.47,"92,650","107,320","130,150","130,150","152,820",,
13740,"Billings, MT",4,MT,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,520",1.6,26.843,1.26,,,43.06,"89,560",0.3,32.56,38.13,41.15,48.16,52.62,"67,720","79,320","85,580","100,160","109,450",,
13780,"Binghamton, NY",4,NY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,540",1.1,26.409,1.24,,,45.38,"94,390",0.6,34.50,39.39,47.32,48.57,59.96,"71,770","81,930","98,420","101,020","124,710",,
13820,"Birmingham, AL",4,AL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"18,330",3.1,35.391,1.66,,,37.59,"78,180",0.6,29.36,30.84,36.55,39.60,49.27,"61,080","64,140","76,020","82,370","102,480",,
13900,"Bismarck, ND",4,ND,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,380",2.9,33.884,1.59,,,38.28,"79,620",1.0,32.09,32.09,37.52,38.53,47.50,"66,750","66,750","78,040","80,140","98,810",,
13980,"Blacksburg-Christiansburg-Radford, VA",4,VA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,190",2.1,15.943,0.75,,,37.96,"78,970",0.6,30.18,33.74,39.15,40.54,46.71,"62,760","70,180","81,430","84,320","97,150",,
14010,"Bloomington, IL",4,IL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,590",1.4,17.687,0.83,,,39.09,"81,310",0.6,29.08,34.47,38.49,46.95,49.80,"60,490","71,690","80,060","97,660","103,590",,
14020,"Bloomington, IN",4,IN,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,460",1.8,19.953,0.94,,,40.39,"84,000",1.7,30.32,36.55,37.66,46.90,48.25,"63,060","76,010","78,320","97,540","100,360",,
14260,"Boise City, ID",4,ID,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"6,970",2.3,18.022,0.85,,,44.68,"92,930",0.9,34.40,38.06,45.11,48.45,59.52,"71,560","79,170","93,830","100,770","123,800",,
14460,"Boston-Cambridge-Newton, MA-NH",4,MA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"66,440",1.6,24.537,1.15,,,55.63,"115,710",0.6,37.46,40.48,49.25,65.94,85.16,"77,910","84,200","102,440","137,160","177,130",,
14540,"Bowling Green, KY",4,KY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,640",2.5,20.428,0.96,,,38.26,"79,570",0.7,30.38,32.63,36.84,40.80,46.54,"63,180","67,870","76,620","84,850","96,810",,
14580,"Bozeman, MT",4,MT,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,980,2.6,13.661,0.64,,,45.55,"94,750",0.9,37.38,40.23,41.35,49.61,57.32,"77,750","83,670","86,000","103,180","119,220",,
14740,"Bremerton-Silverdale-Port Orchard, WA",4,WA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,290",2.2,13.824,0.65,,,53.11,"110,460",1.0,40.57,46.75,48.65,59.87,73.39,"84,390","97,240","101,180","124,520","152,660",,
